,Country Code,ICCT,ICCT Sent.,ICSID,ICSID Sent.,IFIs,IFIs Sent.,IMF,IMF Sent.,Investment Arbitration,Investment Arbitration Sent.,Length,NIEO,NIEO Sent.,Session,UN Human Rights System,UN Human Rights System Sent.,UNCITRAL,UNCITRAL Sent.,WTO/GATT,WTO/GATT Sent.,World Bank,World Bank Sent.,Year
0,MLI,0.0,,0.0,,1.0,0.8074,0.0,,0.0,,5368.0,0.0,,35,1.0,0.3182,0.0,,0.0,,1.0,-0.9714,1980
0,PAK,0.0,,0.0,,1.0,0.765,0.0,,0.0,,7188.0,1.0,0.9847,35,0.0,,0.0,,0.0,,0.0,,1980
0,FRA,0.0,,0.0,,3.0,-0.05126666666666665,0.0,,0.0,,4167.0,0.0,,35,0.0,,0.0,,0.0,,0.0,,1980
0,IRL,0.0,,0.0,,1.0,-0.9201,0.0,,0.0,,7524.0,0.0,,35,0.0,,0.0,,0.0,,0.0,,1980
0,MUS,0.0,,0.0,,0.0,,0.0,,0.0,,3257.0,0.0,,35,0.0,,0.0,,0.0,,0.0,,1980
0,NER,0.0,,0.0,,4.0,-0.06217499999999998,0.0,,0.0,,2996.0,0.0,,35,0.0,,0.0,,0.0,,0.0,,1980
0,BDI,0.0,,0.0,,2.0,0.6171,0.0,,0.0,,4253.0,0.0,,35,0.0,,0.0,,0.0,,0.0,,1980
0,VNM,0.0,,0.0,,0.0,,0.0,,0.0,,5567.0,0.0,,35,0.0,,0.0,,0.0,,0.0,,1980
0,TUR,0.0,,0.0,,1.0,0.1531,0.0,,0.0,,3843.0,2.0,-0.04895000000000005,35,0.0,,0.0,,0.0,,0.0,,1980
0,DOM,0.0,,0.0,,2.0,0.6754,0.0,,0.0,,5613.0,0.0,,35,0.0,,0.0,,1.0,0.8519,1.0,-0.9773,1980
0,ETH,0.0,,0.0,,1.0,-0.9678,0.0,,0.0,,3703.0,0.0,,35,0.0,,0.0,,0.0,,0.0,,1980
0,BRA,0.0,,0.0,,0.0,,0.0,,0.0,,4092.0,0.0,,35,0.0,,0.0,,0.0,,0.0,,1980
0,LBY,0.0,,0.0,,8.0,0.01906249999999999,0.0,,0.0,,5864.0,0.0,,35,0.0,,0.0,,0.0,,0.0,,1980
0,ATG,1.0,-0.8582,0.0,,0.0,,0.0,,0.0,,3733.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,SLB,0.0,,0.0,,0.0,,0.0,,0.0,,2317.0,0.0,,44,0.0,,0.0,,1.0,0.1779,0.0,,1989
0,CYP,0.0,,0.0,,0.0,,0.0,,0.0,,3373.0,0.0,,44,0.0,,0.0,,0.0,,1.0,-0.7579,1989
0,COG,0.0,,0.0,,0.0,,0.0,,0.0,,3963.0,2.0,0.6919,44,0.0,,0.0,,0.0,,1.0,0.6808,1989
0,MEX,0.0,,0.0,,0.0,,0.0,,0.0,,2844.0,1.0,0.9033,44,0.0,,0.0,,0.0,,0.0,,1989
0,AUT,0.0,,0.0,,0.0,,0.0,,0.0,,3226.0,0.0,,44,0.0,,0.0,,1.0,0.8442,0.0,,1989
0,BRN,0.0,,0.0,,0.0,,0.0,,0.0,,1298.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,MYS,0.0,,0.0,,0.0,,0.0,,0.0,,4163.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,BGD,0.0,,0.0,,0.0,,0.0,,0.0,,3036.0,0.0,,44,1.0,0.9274,0.0,,0.0,,1.0,0.4404,1989
0,DDR,0.0,,0.0,,0.0,,0.0,,0.0,,3038.0,0.0,,44,0.0,,0.0,,0.0,,1.0,0.9726,1989
0,GBR,0.0,,0.0,,0.0,,0.0,,0.0,,3829.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,BGR,0.0,,0.0,,0.0,,0.0,,0.0,,2931.0,0.0,,44,0.0,,0.0,,4.0,0.5423,0.0,,1989
0,GNB,0.0,,0.0,,0.0,,0.0,,0.0,,1554.0,0.0,,44,0.0,,0.0,,0.0,,1.0,-0.5574,1989
0,CHN,0.0,,0.0,,3.0,0.28209999999999996,0.0,,0.0,,3886.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,ECU,0.0,,0.0,,0.0,,0.0,,0.0,,3251.0,0.0,,44,1.0,0.7579,0.0,,0.0,,0.0,,1989
0,CRI,0.0,,0.0,,0.0,,0.0,,0.0,,3916.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,BFA,0.0,,0.0,,2.0,0.8159000000000001,0.0,,0.0,,2288.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,PRT,0.0,,0.0,,0.0,,0.0,,0.0,,3480.0,0.0,,44,0.0,,0.0,,4.0,0.989525,0.0,,1989
0,DZA,0.0,,0.0,,0.0,,0.0,,0.0,,2292.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,PHL,0.0,,0.0,,0.0,,3.0,0.9058999999999999,0.0,,2230.0,0.0,,44,0.0,,0.0,,0.0,,4.0,0.910675,1989
0,POL,0.0,,0.0,,0.0,,0.0,,0.0,,2637.0,0.0,,44,1.0,0.8807,0.0,,5.0,0.9575799999999999,0.0,,1989
0,LKA,0.0,,0.0,,0.0,,0.0,,0.0,,3476.0,1.0,0.4588,44,0.0,,0.0,,7.0,-0.4543857142857143,0.0,,1989
0,TUN,0.0,,0.0,,0.0,,0.0,,0.0,,3228.0,1.0,0.3818,44,0.0,,0.0,,0.0,,0.0,,1989
0,NOR,0.0,,0.0,,0.0,,0.0,,0.0,,3338.0,0.0,,44,1.0,-0.3182,0.0,,0.0,,1.0,0.9241,1989
0,ALB,0.0,,0.0,,0.0,,0.0,,0.0,,3087.0,0.0,,44,0.0,,0.0,,1.0,0.7096,0.0,,1989
0,SWZ,0.0,,0.0,,0.0,,0.0,,0.0,,1140.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,MDG,0.0,,0.0,,1.0,0.7096,0.0,,0.0,,3363.0,1.0,-0.9246,44,0.0,,0.0,,4.0,-0.6728,0.0,,1989
0,ARG,0.0,,0.0,,1.0,0.2815,0.0,,0.0,,3552.0,0.0,,44,0.0,,0.0,,1.0,0.0772,0.0,,1989
0,IND,0.0,,0.0,,0.0,,0.0,,0.0,,3844.0,2.0,0.65245,44,0.0,,0.0,,2.0,-0.18625,0.0,,1989
0,SWE,0.0,,0.0,,0.0,,0.0,,0.0,,2544.0,0.0,,44,1.0,0.101,0.0,,0.0,,0.0,,1989
0,JOR,0.0,,0.0,,1.0,0.0408,0.0,,0.0,,3605.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,BRB,0.0,,0.0,,0.0,,0.0,,0.0,,3765.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,DNK,0.0,,0.0,,0.0,,1.0,0.8793,0.0,,2901.0,1.0,0.8574,44,0.0,,0.0,,0.0,,0.0,,1989
0,BHS,1.0,-0.4588,0.0,,0.0,,0.0,,0.0,,3296.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,GIN,0.0,,0.0,,1.0,0.3182,0.0,,0.0,,2423.0,1.0,-0.3182,44,0.0,,0.0,,0.0,,0.0,,1989
0,RUS,0.0,,0.0,,0.0,,1.0,0.9607,0.0,,5131.0,0.0,,44,0.0,,0.0,,3.0,0.9643,1.0,0.9477,1989
0,DJI,0.0,,0.0,,0.0,,2.0,-0.4961,0.0,,3128.0,2.0,-0.39765,44,0.0,,0.0,,0.0,,2.0,-0.54115,1989
0,IDN,0.0,,0.0,,0.0,,0.0,,0.0,,3841.0,1.0,0.9062,44,1.0,0.9829,0.0,,1.0,0.7851,0.0,,1989
0,GNQ,0.0,,0.0,,2.0,0.472,1.0,0.891,0.0,,3497.0,3.0,0.8913333333333333,44,0.0,,0.0,,0.0,,3.0,0.6394333333333333,1989
0,SYR,0.0,,0.0,,0.0,,0.0,,0.0,,2418.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,BOL,0.0,,0.0,,0.0,,0.0,,0.0,,5032.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,BLR,0.0,,0.0,,0.0,,0.0,,0.0,,3537.0,0.0,,44,1.0,0.7506,0.0,,0.0,,0.0,,1989
0,BEL,0.0,,0.0,,0.0,,1.0,-0.8316,0.0,,2526.0,0.0,,44,0.0,,0.0,,0.0,,1.0,-0.2023,1989
0,GHA,0.0,,0.0,,1.0,0.0603,1.0,-0.7184,0.0,,3118.0,5.0,-0.31696,44,0.0,,0.0,,3.0,-0.2849,2.0,-0.32905,1989
0,RWA,0.0,,0.0,,2.0,0.9485,1.0,0.9538,0.0,,6329.0,6.0,0.5857333333333333,44,0.0,,0.0,,4.0,0.8411500000000001,3.0,0.8906666666666666,1989
0,JPN,0.0,,0.0,,0.0,,0.0,,0.0,,5637.0,0.0,,44,0.0,,0.0,,1.0,0.9403,0.0,,1989
0,GUY,0.0,,0.0,,0.0,,1.0,-0.826,0.0,,3492.0,2.0,0.73465,44,0.0,,0.0,,3.0,0.9337,0.0,,1989
0,BRA,0.0,,0.0,,0.0,,0.0,,0.0,,4179.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,LBY,0.0,,0.0,,2.0,-0.8857999999999999,0.0,,0.0,,4174.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,DOM,0.0,,0.0,,0.0,,0.0,,0.0,,2012.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,ETH,0.0,,0.0,,0.0,,0.0,,0.0,,3178.0,5.0,0.05106000000000003,44,0.0,,0.0,,0.0,,0.0,,1989
0,TUR,0.0,,0.0,,0.0,,0.0,,0.0,,4400.0,2.0,0.24225000000000002,44,0.0,,0.0,,0.0,,0.0,,1989
0,VNM,0.0,,0.0,,1.0,-0.9117,0.0,,0.0,,2564.0,0.0,,44,1.0,0.9789,0.0,,0.0,,0.0,,1989
0,BDI,0.0,,0.0,,0.0,,0.0,,0.0,,3960.0,1.0,0.8914,44,0.0,,0.0,,0.0,,0.0,,1989
0,FRA,0.0,,0.0,,0.0,,0.0,,0.0,,6438.0,0.0,,44,1.0,-0.8781,0.0,,3.0,0.8441666666666667,0.0,,1989
0,MLI,0.0,,0.0,,0.0,,1.0,0.6808,0.0,,3571.0,4.0,0.479675,44,1.0,0.782,0.0,,0.0,,1.0,0.6808,1989
0,PAK,0.0,,0.0,,0.0,,0.0,,0.0,,3391.0,0.0,,44,0.0,,0.0,,2.0,0.7579,0.0,,1989
0,MUS,0.0,,0.0,,0.0,,0.0,,0.0,,2606.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,NER,0.0,,0.0,,2.0,0.90755,0.0,,0.0,,4800.0,1.0,-0.9274,44,1.0,-0.9062,0.0,,0.0,,0.0,,1989
0,IRL,0.0,,0.0,,0.0,,0.0,,0.0,,4836.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,OMN,0.0,,0.0,,0.0,,0.0,,0.0,,3568.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,MNG,0.0,,0.0,,2.0,0.8229,0.0,,0.0,,2156.0,0.0,,44,1.0,0.959,0.0,,0.0,,0.0,,1989
0,ZMB,0.0,,0.0,,3.0,-0.8210000000000001,0.0,,0.0,,3796.0,0.0,,44,0.0,,0.0,,1.0,0.9482,0.0,,1989
0,LUX,0.0,,0.0,,0.0,,0.0,,0.0,,3595.0,0.0,,44,0.0,,0.0,,1.0,0.5859,0.0,,1989
0,VCT,1.0,0.3612,0.0,,0.0,,0.0,,0.0,,2186.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,ZWE,0.0,,0.0,,2.0,0.6858,0.0,,0.0,,4531.0,1.0,0.7906,44,0.0,,0.0,,0.0,,0.0,,1989
0,COM,0.0,,0.0,,0.0,,1.0,0.9587,0.0,,1802.0,0.0,,44,0.0,,0.0,,0.0,,1.0,0.9587,1989
0,SUR,0.0,,0.0,,0.0,,0.0,,0.0,,3447.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,URY,0.0,,0.0,,0.0,,0.0,,0.0,,2671.0,1.0,0.4208,44,1.0,0.9657,0.0,,0.0,,0.0,,1989
0,PAN,0.0,,0.0,,0.0,,0.0,,0.0,,5356.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,3353.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,YUG,0.0,,0.0,,0.0,,0.0,,0.0,,3228.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,ISL,0.0,,0.0,,0.0,,0.0,,0.0,,3258.0,0.0,,44,1.0,0.902,0.0,,0.0,,0.0,,1989
0,HUN,0.0,,0.0,,0.0,,0.0,,0.0,,3330.0,0.0,,44,2.0,-0.3415,0.0,,0.0,,0.0,,1989
0,GRC,0.0,,0.0,,0.0,,0.0,,0.0,,3891.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,VEN,0.0,,0.0,,1.0,-0.7964,0.0,,0.0,,3555.0,0.0,,44,1.0,0.7391,0.0,,0.0,,0.0,,1989
0,COD,0.0,,0.0,,1.0,0.9001,0.0,,0.0,,4414.0,1.0,0.7056,44,0.0,,0.0,,0.0,,0.0,,1989
0,ROU,0.0,,0.0,,0.0,,5.0,0.68524,0.0,,2441.0,0.0,,44,0.0,,0.0,,0.0,,7.0,0.8028000000000001,1989
0,STP,0.0,,0.0,,0.0,,0.0,,0.0,,3192.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,MWI,0.0,,0.0,,2.0,0.6946,3.0,0.3847666666666667,0.0,,3616.0,3.0,0.7888000000000001,44,0.0,,0.0,,1.0,-0.2732,2.0,0.04175000000000001,1989
0,BEN,0.0,,0.0,,1.0,0.8689,2.0,0.9247000000000001,0.0,,3364.0,2.0,0.9289000000000001,44,1.0,0.9776,0.0,,0.0,,3.0,0.9133333333333334,1989
0,LCA,1.0,-0.4019,0.0,,1.0,-0.5657,1.0,0.2023,0.0,,3167.0,1.0,0.3818,44,0.0,,0.0,,1.0,-0.3612,0.0,,1989
0,GRD,0.0,,0.0,,0.0,,0.0,,0.0,,3939.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,LBR,0.0,,0.0,,1.0,-0.8911,0.0,,0.0,,3994.0,2.0,0.933,44,1.0,-0.8779,0.0,,0.0,,1.0,-0.3612,1989
0,CMR,0.0,,0.0,,1.0,-0.6597,0.0,,0.0,,3223.0,0.0,,44,1.0,0.9694,0.0,,0.0,,0.0,,1989
0,NPL,0.0,,0.0,,0.0,,0.0,,0.0,,3995.0,1.0,0.836,44,0.0,,0.0,,0.0,,0.0,,1989
0,LAO,0.0,,0.0,,0.0,,0.0,,0.0,,2194.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,UKR,0.0,,0.0,,0.0,,0.0,,0.0,,3806.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,THA,0.0,,0.0,,0.0,,0.0,,0.0,,2634.0,0.0,,44,0.0,,0.0,,5.0,0.74896,0.0,,1989
0,PRY,0.0,,0.0,,2.0,0.09315000000000001,0.0,,0.0,,3891.0,1.0,-0.9129,44,0.0,,0.0,,0.0,,0.0,,1989
0,GAB,0.0,,0.0,,3.0,0.029566666666666703,2.0,0.7769999999999999,0.0,,3020.0,4.0,0.16897500000000004,44,0.0,,0.0,,0.0,,3.0,0.46596666666666664,1989
0,BHR,0.0,,0.0,,0.0,,0.0,,0.0,,3695.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,SEN,0.0,,0.0,,0.0,,0.0,,0.0,,4294.0,1.0,0.7391,44,4.0,0.671675,0.0,,0.0,,0.0,,1989
0,NGA,0.0,,0.0,,2.0,0.15935,3.0,0.1553,0.0,,2851.0,4.0,-0.41485,44,1.0,0.6249,0.0,,0.0,,4.0,-0.04217500000000002,1989
0,DMA,0.0,,0.0,,0.0,,0.0,,0.0,,1814.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,IRQ,0.0,,0.0,,0.0,,0.0,,0.0,,2763.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,MLT,0.0,,0.0,,0.0,,0.0,,0.0,,3363.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,YEM,0.0,,0.0,,1.0,0.5859,0.0,,0.0,,3733.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,SOM,0.0,,0.0,,0.0,,0.0,,0.0,,3256.0,1.0,0.0516,44,0.0,,0.0,,0.0,,0.0,,1989
0,JAM,0.0,,0.0,,0.0,,1.0,0.6436,0.0,,4279.0,3.0,-0.2583999999999999,44,0.0,,0.0,,0.0,,1.0,0.6436,1989
0,YDY,0.0,,0.0,,1.0,-0.5065,0.0,,0.0,,2803.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,KWT,0.0,,0.0,,0.0,,0.0,,0.0,,2173.0,0.0,,44,0.0,,0.0,,1.0,-0.7269,0.0,,1989
0,IRN,0.0,,0.0,,0.0,,0.0,,0.0,,2890.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,CAN,0.0,,0.0,,1.0,-0.6619,0.0,,0.0,,3623.0,0.0,,44,1.0,0.8349,0.0,,0.0,,0.0,,1989
0,MAR,0.0,,0.0,,0.0,,0.0,,0.0,,3415.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,MRT,0.0,,0.0,,1.0,-0.2023,1.0,0.9042,0.0,,2668.0,1.0,-0.8462,44,0.0,,0.0,,0.0,,1.0,0.9042,1989
0,ESP,0.0,,0.0,,0.0,,1.0,0.3182,0.0,,4656.0,0.0,,44,1.0,0.7964,0.0,,1.0,0.1027,2.0,-0.0037500000000000033,1989
0,HTI,0.0,,0.0,,0.0,,0.0,,0.0,,3119.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,TTO,2.0,-0.61395,0.0,,0.0,,2.0,0.42255,0.0,,4897.0,1.0,-0.8481,44,0.0,,0.0,,3.0,0.6923,2.0,0.42255,1989
0,BWA,0.0,,0.0,,1.0,-0.7003,0.0,,0.0,,3144.0,2.0,-0.6431,44,0.0,,0.0,,4.0,0.5086250000000001,0.0,,1989
0,GTM,0.0,,0.0,,0.0,,0.0,,0.0,,3888.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,MOZ,0.0,,0.0,,1.0,0.9729,0.0,,0.0,,3460.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,SDN,0.0,,0.0,,0.0,,0.0,,0.0,,2971.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,QAT,0.0,,0.0,,0.0,,0.0,,0.0,,2276.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,USA,0.0,,0.0,,0.0,,1.0,0.9428,0.0,,3413.0,0.0,,44,0.0,,0.0,,0.0,,1.0,0.9565,1989
0,CUB,0.0,,0.0,,1.0,-0.8074,0.0,,0.0,,4052.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,ISR,0.0,,0.0,,0.0,,0.0,,0.0,,2024.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,KNA,1.0,0.3612,0.0,,0.0,,0.0,,0.0,,2291.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,VUT,0.0,,0.0,,0.0,,0.0,,0.0,,3202.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,SGP,0.0,,0.0,,0.0,,0.0,,0.0,,2886.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,CIV,0.0,,0.0,,1.0,0.9723,0.0,,0.0,,4657.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,HND,0.0,,0.0,,0.0,,0.0,,0.0,,3756.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,KEN,0.0,,0.0,,0.0,,0.0,,0.0,,2830.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,KHM,0.0,,0.0,,0.0,,0.0,,0.0,,4333.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,MDV,0.0,,0.0,,0.0,,0.0,,0.0,,2998.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,COL,0.0,,0.0,,0.0,,0.0,,0.0,,3378.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,DEU,0.0,,0.0,,1.0,0.743,0.0,,0.0,,4356.0,0.0,,44,0.0,,0.0,,1.0,0.9419,0.0,,1989
0,CHL,0.0,,0.0,,1.0,-0.0258,0.0,,0.0,,3045.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,SYC,0.0,,0.0,,0.0,,0.0,,0.0,,2216.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,PER,0.0,,0.0,,1.0,0.5423,0.0,,0.0,,3024.0,1.0,-0.7906,44,0.0,,0.0,,0.0,,0.0,,1989
0,FIN,0.0,,0.0,,0.0,,0.0,,0.0,,2707.0,1.0,0.8832,44,0.0,,0.0,,0.0,,0.0,,1989
0,SAU,0.0,,0.0,,0.0,,0.0,,0.0,,3341.0,0.0,,44,0.0,,0.0,,2.0,-0.3291,0.0,,1989
0,GMB,0.0,,0.0,,0.0,,0.0,,0.0,,3845.0,4.0,0.826425,44,1.0,0.9534,0.0,,0.0,,0.0,,1989
0,SLV,0.0,,0.0,,0.0,,0.0,,0.0,,3891.0,0.0,,44,1.0,0.9186,0.0,,0.0,,0.0,,1989
0,PNG,0.0,,0.0,,0.0,,0.0,,0.0,,2573.0,1.0,0.8779,44,0.0,,0.0,,1.0,0.9259,0.0,,1989
0,NIC,0.0,,0.0,,0.0,,0.0,,0.0,,4647.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,FJI,0.0,,0.0,,0.0,,0.0,,0.0,,1843.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,TZA,0.0,,0.0,,2.0,0.08995,0.0,,0.0,,3712.0,0.0,,44,0.0,,0.0,,2.0,0.5014,0.0,,1989
0,LSO,0.0,,0.0,,1.0,0.4522,2.0,0.5796,0.0,,5818.0,6.0,0.6576,44,0.0,,0.0,,0.0,,1.0,0.8255,1989
0,BLZ,0.0,,0.0,,0.0,,0.0,,0.0,,2752.0,0.0,,44,2.0,0.8491500000000001,0.0,,0.0,,0.0,,1989
0,ITA,0.0,,0.0,,0.0,,0.0,,0.0,,3281.0,1.0,0.6059,44,1.0,-0.7605,0.0,,3.0,0.8764333333333333,0.0,,1989
0,AGO,0.0,,0.0,,3.0,0.32826666666666665,2.0,0.9410499999999999,0.0,,3403.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,ARE,0.0,,0.0,,0.0,,0.0,,0.0,,2541.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,TCD,0.0,,0.0,,0.0,,0.0,,0.0,,3937.0,1.0,0.3257,44,0.0,,0.0,,0.0,,1.0,0.91,1989
0,MMR,0.0,,0.0,,1.0,0.0754,1.0,-0.5571,0.0,,4603.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,TGO,0.0,,0.0,,1.0,0.128,0.0,,0.0,,2664.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,AUS,0.0,,0.0,,0.0,,0.0,,0.0,,4508.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,NLD,0.0,,0.0,,0.0,,0.0,,0.0,,3789.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,UGA,0.0,,0.0,,0.0,,1.0,-0.1779,0.0,,4535.0,1.0,0.3612,44,1.0,0.6369,0.0,,1.0,0.9136,2.0,-0.6835,1989
0,CPV,0.0,,0.0,,0.0,,0.0,,0.0,,3628.0,1.0,0.2247,44,0.0,,0.0,,0.0,,0.0,,1989
0,CSK,0.0,,0.0,,0.0,,0.0,,0.0,,4380.0,0.0,,44,1.0,0.8402,0.0,,0.0,,0.0,,1989
0,EGY,0.0,,0.0,,1.0,-0.8893,0.0,,0.0,,3804.0,1.0,0.3612,44,0.0,,0.0,,2.0,-0.69665,0.0,,1989
0,NZL,0.0,,0.0,,0.0,,0.0,,0.0,,5308.0,0.0,,44,0.0,,0.0,,0.0,,0.0,,1989
0,TTO,0.0,,0.0,,1.0,0.91,0.0,,0.0,,2040.0,0.0,,26,0.0,,0.0,,6.0,0.8371166666666666,1.0,0.9017,1971
0,QAT,0.0,,0.0,,0.0,,0.0,,0.0,,3463.0,0.0,,26,0.0,,0.0,,0.0,,0.0,,1971
0,ZAF,0.0,,0.0,,0.0,,0.0,,0.0,,1953.0,0.0,,26,0.0,,0.0,,0.0,,0.0,,1971
0,USA,0.0,,0.0,,0.0,,0.0,,0.0,,4629.0,0.0,,26,0.0,,0.0,,0.0,,0.0,,1971
0,GTM,0.0,,0.0,,0.0,,0.0,,0.0,,2407.0,0.0,,26,0.0,,0.0,,2.0,0.2023,0.0,,1971
0,SDN,0.0,,0.0,,0.0,,0.0,,0.0,,3773.0,0.0,,26,0.0,,0.0,,0.0,,0.0,,1971
0,MAR,0.0,,0.0,,0.0,,0.0,,0.0,,2876.0,0.0,,26,0.0,,0.0,,0.0,,0.0,,1971
0,CAN,0.0,,0.0,,0.0,,0.0,,0.0,,2872.0,0.0,,26,0.0,,0.0,,0.0,,0.0,,1971
0,ESP,0.0,,0.0,,0.0,,0.0,,0.0,,3576.0,0.0,,26,0.0,,0.0,,0.0,,0.0,,1971
0,MRT,0.0,,0.0,,0.0,,0.0,,0.0,,3458.0,0.0,,26,0.0,,0.0,,0.0,,0.0,,1971
0,HTI,0.0,,0.0,,0.0,,0.0,,0.0,,4389.0,0.0,,26,0.0,,0.0,,0.0,,0.0,,1971
0,MLT,0.0,,0.0,,0.0,,0.0,,0.0,,3088.0,0.0,,26,0.0,,0.0,,2.0,0.8885,0.0,,1971
0,IRQ,0.0,,0.0,,0.0,,0.0,,0.0,,3770.0,0.0,,26,0.0,,0.0,,0.0,,0.0,,1971
0,JAM,0.0,,0.0,,0.0,,0.0,,0.0,,3570.0,0.0,,26,0.0,,0.0,,0.0,,0.0,,1971
0,YEM,0.0,,0.0,,0.0,,0.0,,0.0,,2025.0,0.0,,26,0.0,,0.0,,0.0,,0.0,,1971
0,SOM,0.0,,0.0,,0.0,,0.0,,0.0,,6196.0,0.0,,26,0.0,,0.0,,0.0,,0.0,,1971
0,NGA,0.0,,0.0,,1.0,0.9064,0.0,,0.0,,3675.0,0.0,,26,0.0,,0.0,,3.0,0.9048666666666666,0.0,,1971
0,SEN,0.0,,0.0,,0.0,,0.0,,0.0,,2756.0,0.0,,26,0.0,,0.0,,1.0,-0.7825,0.0,,1971
0,IRN,0.0,,0.0,,0.0,,0.0,,0.0,,2999.0,0.0,,26,0.0,,0.0,,4.0,0.16094999999999998,0.0,,1971
0,YDY,0.0,,0.0,,0.0,,0.0,,0.0,,3808.0,0.0,,26,0.0,,0.0,,1.0,0.7351,0.0,,1971
0,KWT,0.0,,0.0,,0.0,,0.0,,0.0,,3800.0,0.0,,26,0.0,,0.0,,0.0,,0.0,,1971
0,LBR,0.0,,0.0,,0.0,,0.0,,0.0,,3260.0,0.0,,26,0.0,,0.0,,0.0,,0.0,,1971
0,CMR,0.0,,0.0,,0.0,,0.0,,0.0,,2670.0,0.0,,26,0.0,,0.0,,0.0,,0.0,,1971
0,NPL,0.0,,0.0,,0.0,,0.0,,0.0,,3886.0,0.0,,26,0.0,,0.0,,0.0,,0.0,,1971
0,LAO,0.0,,0.0,,0.0,,0.0,,0.0,,2134.0,0.0,,26,0.0,,0.0,,0.0,,0.0,,1971
